,xc,yc,radius,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80
432,1,6,24,2,30,0,30,2,-18,0,-18,25,7,-23,7,25,5,25,5,3,30,-1,30,3,-18,-1,-18,25,8,-23,8,25,4,25,4,4,30,-2,30,4,-18,-2,-18,25,9,-23,9,25,3,25,3,5,30,-3,30,5,-18,-3,-18,25,10,-23,10,25,2,25,2,6,29,-4,29,6,-17,-4,-17,24,11,-22,11,24,1,24,1,7,29,-5,29,7,-17,-5,-17,24,12,-22,12,24,0,24,0,8,29,-6,29,8,-17,-6,-17,24,13,-22,13,24,-1,24,-1,9,28,-7,28,9,-16,-7,-16,23,14,-21,14,23,-2,23,-2,10,28,-8,28,10,-16,-8,-16,23,15,-21,15,23,-3,23,-3,11,27,-9,27,11,-15,-9,-15,22,16,-20,16,22,-4,22,-4
433,8,15,32,9,47,7,47,9,-17,7,-17,40,16,-24,16,40,14,40,14,10,47,6,47,10,-17,6,-17,40,17,-24,17,40,13,40,13,11,47,5,47,11,-17,5,-17,40,18,-24,18,40,12,40,12,12,47,4,47,12,-17,4,-17,40,19,-24,19,40,11,40,11,13,46,3,46,13,-16,3,-16,39,20,-23,20,39,10,39,10,14,46,2,46,14,-16,2,-16,39,21,-23,21,39,9,39,9,15,46,1,46,15,-16,1,-16,39,22,-23,22,39,8,39,8,16,46,0,46,16,-16,0,-16,39,23,-23,23,39,7,39,7,17,45,-1,45,17,-15,-1,-15,38,24,-22,24,38,6,38,6,18,45,-2,45,18,-15,-2,-15,38,25,-22,25,38,5,38,5
434,5,11,40,6,51,4,51,6,-29,4,-29,45,12,-35,12,45,10,45,10,7,51,3,51,7,-29,3,-29,45,13,-35,13,45,9,45,9,8,51,2,51,8,-29,2,-29,45,14,-35,14,45,8,45,8,9,51,1,51,9,-29,1,-29,45,15,-35,15,45,7,45,7,10,51,0,51,10,-29,0,-29,45,16,-35,16,45,6,45,6,11,50,-1,50,11,-28,-1,-28,44,17,-34,17,44,5,44,5,12,50,-2,50,12,-28,-2,-28,44,18,-34,18,44,4,44,4,13,50,-3,50,13,-28,-3,-28,44,19,-34,19,44,3,44,3,14,50,-4,50,14,-28,-4,-28,44,20,-34,20,44,2,44,2,15,49,-5,49,15,-27,-5,-27,43,21,-33,21,43,1,43,1
435,9,4,26,10,30,8,30,10,-22,8,-22,35,5,-17,5,35,3,35,3,11,30,7,30,11,-22,7,-22,35,6,-17,6,35,2,35,2,12,30,6,30,12,-22,6,-22,35,7,-17,7,35,1,35,1,13,30,5,30,13,-22,5,-22,35,8,-17,8,35,0,35,0,14,29,4,29,14,-21,4,-21,34,9,-16,9,34,-1,34,-1,15,29,3,29,15,-21,3,-21,34,10,-16,10,34,-2,34,-2,16,29,2,29,16,-21,2,-21,34,11,-16,11,34,-3,34,-3,17,28,1,28,17,-20,1,-20,33,12,-15,12,33,-4,33,-4,18,28,0,28,18,-20,0,-20,33,13,-15,13,33,-5,33,-5,19,28,-1,28,19,-20,-1,-20,33,14,-15,14,33,-6,33,-6
436,4,11,27,5,38,3,38,5,-16,3,-16,31,12,-23,12,31,10,31,10,6,38,2,38,6,-16,2,-16,31,13,-23,13,31,9,31,9,7,38,1,38,7,-16,1,-16,31,14,-23,14,31,8,31,8,8,38,0,38,8,-16,0,-16,31,15,-23,15,31,7,31,7,9,37,-1,37,9,-15,-1,-15,30,16,-22,16,30,6,30,6,10,37,-2,37,10,-15,-2,-15,30,17,-22,17,30,5,30,5,11,37,-3,37,11,-15,-3,-15,30,18,-22,18,30,4,30,4,12,36,-4,36,12,-14,-4,-14,29,19,-21,19,29,3,29,3,13,36,-5,36,13,-14,-5,-14,29,20,-21,20,29,2,29,2,14,36,-6,36,14,-14,-6,-14,29,21,-21,21,29,1,29,1
437,9,12,27,10,39,8,39,10,-15,8,-15,36,13,-18,13,36,11,36,11,11,39,7,39,11,-15,7,-15,36,14,-18,14,36,10,36,10,12,39,6,39,12,-15,6,-15,36,15,-18,15,36,9,36,9,13,39,5,39,13,-15,5,-15,36,16,-18,16,36,8,36,8,14,38,4,38,14,-14,4,-14,35,17,-17,17,35,7,35,7,15,38,3,38,15,-14,3,-14,35,18,-17,18,35,6,35,6,16,38,2,38,16,-14,2,-14,35,19,-17,19,35,5,35,5,17,37,1,37,17,-13,1,-13,34,20,-16,20,34,4,34,4,18,37,0,37,18,-13,0,-13,34,21,-16,21,34,3,34,3,19,37,-1,37,19,-13,-1,-13,34,22,-16,22,34,2,34,2
438,1,3,24,2,27,0,27,2,-21,0,-21,25,4,-23,4,25,2,25,2,3,27,-1,27,3,-21,-1,-21,25,5,-23,5,25,1,25,1,4,27,-2,27,4,-21,-2,-21,25,6,-23,6,25,0,25,0,5,27,-3,27,5,-21,-3,-21,25,7,-23,7,25,-1,25,-1,6,26,-4,26,6,-20,-4,-20,24,8,-22,8,24,-2,24,-2,7,26,-5,26,7,-20,-5,-20,24,9,-22,9,24,-3,24,-3,8,26,-6,26,8,-20,-6,-20,24,10,-22,10,24,-4,24,-4,9,25,-7,25,9,-19,-7,-19,23,11,-21,11,23,-5,23,-5,10,25,-8,25,10,-19,-8,-19,23,12,-21,12,23,-6,23,-6,11,24,-9,24,11,-18,-9,-18,22,13,-20,13,22,-7,22,-7
439,11,12,22,12,34,10,34,12,-10,10,-10,33,13,-11,13,33,11,33,11,13,34,9,34,13,-10,9,-10,33,14,-11,14,33,10,33,10,14,34,8,34,14,-10,8,-10,33,15,-11,15,33,9,33,9,15,33,7,33,15,-9,7,-9,32,16,-10,16,32,8,32,8,16,33,6,33,16,-9,6,-9,32,17,-10,17,32,7,32,7,17,33,5,33,17,-9,5,-9,32,18,-10,18,32,6,32,6,18,33,4,33,18,-9,4,-9,32,19,-10,19,32,5,32,5,19,32,3,32,19,-8,3,-8,31,20,-9,20,31,4,31,4,20,32,2,32,20,-8,2,-8,31,21,-9,21,31,3,31,3,21,31,1,31,21,-7,1,-7,30,22,-8,22,30,2,30,2
440,14,6,45,15,51,13,51,15,-39,13,-39,59,7,-31,7,59,5,59,5,16,51,12,51,16,-39,12,-39,59,8,-31,8,59,4,59,4,17,51,11,51,17,-39,11,-39,59,9,-31,9,59,3,59,3,18,51,10,51,18,-39,10,-39,59,10,-31,10,59,2,59,2,19,51,9,51,19,-39,9,-39,59,11,-31,11,59,1,59,1,20,50,8,50,20,-38,8,-38,58,12,-30,12,58,0,58,0,21,50,7,50,21,-38,7,-38,58,13,-30,13,58,-1,58,-1,22,50,6,50,22,-38,6,-38,58,14,-30,14,58,-2,58,-2,23,50,5,50,23,-38,5,-38,58,15,-30,15,58,-3,58,-3,24,50,4,50,24,-38,4,-38,58,16,-30,16,58,-4,58,-4
441,10,3,35,11,38,9,38,11,-32,9,-32,45,4,-25,4,45,2,45,2,12,38,8,38,12,-32,8,-32,45,5,-25,5,45,1,45,1,13,38,7,38,13,-32,7,-32,45,6,-25,6,45,0,45,0,14,38,6,38,14,-32,6,-32,45,7,-25,7,45,-1,45,-1,15,38,5,38,15,-32,5,-32,45,8,-25,8,45,-2,45,-2,16,37,4,37,16,-31,4,-31,44,9,-24,9,44,-3,44,-3,17,37,3,37,17,-31,3,-31,44,10,-24,10,44,-4,44,-4,18,37,2,37,18,-31,2,-31,44,11,-24,11,44,-5,44,-5,19,37,1,37,19,-31,1,-31,44,12,-24,12,44,-6,44,-6,20,36,0,36,20,-30,0,-30,43,13,-23,13,43,-7,43,-7
442,6,13,29,7,42,5,42,7,-16,5,-16,35,14,-23,14,35,12,35,12,8,42,4,42,8,-16,4,-16,35,15,-23,15,35,11,35,11,9,42,3,42,9,-16,3,-16,35,16,-23,16,35,10,35,10,10,42,2,42,10,-16,2,-16,35,17,-23,17,35,9,35,9,11,41,1,41,11,-15,1,-15,34,18,-22,18,34,8,34,8,12,41,0,41,12,-15,0,-15,34,19,-22,19,34,7,34,7,13,41,-1,41,13,-15,-1,-15,34,20,-22,20,34,6,34,6,14,41,-2,41,14,-15,-2,-15,34,21,-22,21,34,5,34,5,15,40,-3,40,15,-14,-3,-14,33,22,-21,22,33,4,33,4,16,40,-4,40,16,-14,-4,-14,33,23,-21,23,33,3,33,3
443,1,8,20,2,28,0,28,2,-12,0,-12,21,9,-19,9,21,7,21,7,3,28,-1,28,3,-12,-1,-12,21,10,-19,10,21,6,21,6,4,28,-2,28,4,-12,-2,-12,21,11,-19,11,21,5,21,5,5,27,-3,27,5,-11,-3,-11,20,12,-18,12,20,4,20,4,6,27,-4,27,6,-11,-4,-11,20,13,-18,13,20,3,20,3,7,27,-5,27,7,-11,-5,-11,20,14,-18,14,20,2,20,2,8,26,-6,26,8,-10,-6,-10,19,15,-17,15,19,1,19,1,9,26,-7,26,9,-10,-7,-10,19,16,-17,16,19,0,19,0,10,25,-8,25,10,-9,-8,-9,18,17,-16,17,18,-1,18,-1,11,25,-9,25,11,-9,-9,-9,18,18,-16,18,18,-2,18,-2
444,13,12,26,14,38,12,38,14,-14,12,-14,39,13,-13,13,39,11,39,11,15,38,11,38,15,-14,11,-14,39,14,-13,14,39,10,39,10,16,38,10,38,16,-14,10,-14,39,15,-13,15,39,9,39,9,17,38,9,38,17,-14,9,-14,39,16,-13,16,39,8,39,8,18,37,8,37,18,-13,8,-13,38,17,-12,17,38,7,38,7,19,37,7,37,19,-13,7,-13,38,18,-12,18,38,6,38,6,20,37,6,37,20,-13,6,-13,38,19,-12,19,38,5,38,5,21,36,5,36,21,-12,5,-12,37,20,-11,20,37,4,37,4,22,36,4,36,22,-12,4,-12,37,21,-11,21,37,3,37,3,23,36,3,36,23,-12,3,-12,37,22,-11,22,37,2,37,2
445,14,1,35,15,36,13,36,15,-34,13,-34,49,2,-21,2,49,0,49,0,16,36,12,36,16,-34,12,-34,49,3,-21,3,49,-1,49,-1,17,36,11,36,17,-34,11,-34,49,4,-21,4,49,-2,49,-2,18,36,10,36,18,-34,10,-34,49,5,-21,5,49,-3,49,-3,19,36,9,36,19,-34,9,-34,49,6,-21,6,49,-4,49,-4,20,35,8,35,20,-33,8,-33,48,7,-20,7,48,-5,48,-5,21,35,7,35,21,-33,7,-33,48,8,-20,8,48,-6,48,-6,22,35,6,35,22,-33,6,-33,48,9,-20,9,48,-7,48,-7,23,35,5,35,23,-33,5,-33,48,10,-20,10,48,-8,48,-8,24,34,4,34,24,-32,4,-32,47,11,-19,11,47,-9,47,-9
446,11,14,22,12,36,10,36,12,-8,10,-8,33,15,-11,15,33,13,33,13,13,36,9,36,13,-8,9,-8,33,16,-11,16,33,12,33,12,14,36,8,36,14,-8,8,-8,33,17,-11,17,33,11,33,11,15,35,7,35,15,-7,7,-7,32,18,-10,18,32,10,32,10,16,35,6,35,16,-7,6,-7,32,19,-10,19,32,9,32,9,17,35,5,35,17,-7,5,-7,32,20,-10,20,32,8,32,8,18,35,4,35,18,-7,4,-7,32,21,-10,21,32,7,32,7,19,34,3,34,19,-6,3,-6,31,22,-9,22,31,6,31,6,20,34,2,34,20,-6,2,-6,31,23,-9,23,31,5,31,5,21,33,1,33,21,-5,1,-5,30,24,-8,24,30,4,30,4
447,8,7,44,9,51,7,51,9,-37,7,-37,52,8,-36,8,52,6,52,6,10,51,6,51,10,-37,6,-37,52,9,-36,9,52,5,52,5,11,51,5,51,11,-37,5,-37,52,10,-36,10,52,4,52,4,12,51,4,51,12,-37,4,-37,52,11,-36,11,52,3,52,3,13,51,3,51,13,-37,3,-37,52,12,-36,12,52,2,52,2,14,50,2,50,14,-36,2,-36,51,13,-35,13,51,1,51,1,15,50,1,50,15,-36,1,-36,51,14,-35,14,51,0,51,0,16,50,0,50,16,-36,0,-36,51,15,-35,15,51,-1,51,-1,17,50,-1,50,17,-36,-1,-36,51,16,-35,16,51,-2,51,-2,18,50,-2,50,18,-36,-2,-36,51,17,-35,17,51,-3,51,-3
448,3,14,27,4,41,2,41,4,-13,2,-13,30,15,-24,15,30,13,30,13,5,41,1,41,5,-13,1,-13,30,16,-24,16,30,12,30,12,6,41,0,41,6,-13,0,-13,30,17,-24,17,30,11,30,11,7,41,-1,41,7,-13,-1,-13,30,18,-24,18,30,10,30,10,8,40,-2,40,8,-12,-2,-12,29,19,-23,19,29,9,29,9,9,40,-3,40,9,-12,-3,-12,29,20,-23,20,29,8,29,8,10,40,-4,40,10,-12,-4,-12,29,21,-23,21,29,7,29,7,11,39,-5,39,11,-11,-5,-11,28,22,-22,22,28,6,28,6,12,39,-6,39,12,-11,-6,-11,28,23,-22,23,28,5,28,5,13,39,-7,39,13,-11,-7,-11,28,24,-22,24,28,4,28,4
449,15,2,31,16,33,14,33,16,-29,14,-29,46,3,-16,3,46,1,46,1,17,33,13,33,17,-29,13,-29,46,4,-16,4,46,0,46,0,18,33,12,33,18,-29,12,-29,46,5,-16,5,46,-1,46,-1,19,33,11,33,19,-29,11,-29,46,6,-16,6,46,-2,46,-2,20,32,10,32,20,-28,10,-28,45,7,-15,7,45,-3,45,-3,21,32,9,32,21,-28,9,-28,45,8,-15,8,45,-4,45,-4,22,32,8,32,22,-28,8,-28,45,9,-15,9,45,-5,45,-5,23,32,7,32,23,-28,7,-28,45,10,-15,10,45,-6,45,-6,24,31,6,31,24,-27,6,-27,44,11,-14,11,44,-7,44,-7,25,31,5,31,25,-27,5,-27,44,12,-14,12,44,-8,44,-8
450,5,1,24,6,25,4,25,6,-23,4,-23,29,2,-19,2,29,0,29,0,7,25,3,25,7,-23,3,-23,29,3,-19,3,29,-1,29,-1,8,25,2,25,8,-23,2,-23,29,4,-19,4,29,-2,29,-2,9,25,1,25,9,-23,1,-23,29,5,-19,5,29,-3,29,-3,10,24,0,24,10,-22,0,-22,28,6,-18,6,28,-4,28,-4,11,24,-1,24,11,-22,-1,-22,28,7,-18,7,28,-5,28,-5,12,24,-2,24,12,-22,-2,-22,28,8,-18,8,28,-6,28,-6,13,23,-3,23,13,-21,-3,-21,27,9,-17,9,27,-7,27,-7,14,23,-4,23,14,-21,-4,-21,27,10,-17,10,27,-8,27,-8,15,22,-5,22,15,-20,-5,-20,26,11,-16,11,26,-9,26,-9
451,2,7,23,3,30,1,30,3,-16,1,-16,25,8,-21,8,25,6,25,6,4,30,0,30,4,-16,0,-16,25,9,-21,9,25,5,25,5,5,30,-1,30,5,-16,-1,-16,25,10,-21,10,25,4,25,4,6,30,-2,30,6,-16,-2,-16,25,11,-21,11,25,3,25,3,7,29,-3,29,7,-15,-3,-15,24,12,-20,12,24,2,24,2,8,29,-4,29,8,-15,-4,-15,24,13,-20,13,24,1,24,1,9,29,-5,29,9,-15,-5,-15,24,14,-20,14,24,0,24,0,10,28,-6,28,10,-14,-6,-14,23,15,-19,15,23,-1,23,-1,11,28,-7,28,11,-14,-7,-14,23,16,-19,16,23,-2,23,-2,12,27,-8,27,12,-13,-8,-13,22,17,-18,17,22,-3,22,-3
452,15,15,26,16,41,14,41,16,-11,14,-11,41,16,-11,16,41,14,41,14,17,41,13,41,17,-11,13,-11,41,17,-11,17,41,13,41,13,18,41,12,41,18,-11,12,-11,41,18,-11,18,41,12,41,12,19,41,11,41,19,-11,11,-11,41,19,-11,19,41,11,41,11,20,40,10,40,20,-10,10,-10,40,20,-10,20,40,10,40,10,21,40,9,40,21,-10,9,-10,40,21,-10,21,40,9,40,9,22,40,8,40,22,-10,8,-10,40,22,-10,22,40,8,40,8,23,39,7,39,23,-9,7,-9,39,23,-9,23,39,7,39,7,24,39,6,39,24,-9,6,-9,39,24,-9,24,39,6,39,6,25,39,5,39,25,-9,5,-9,39,25,-9,25,39,5,39,5
453,6,15,45,7,60,5,60,7,-30,5,-30,51,16,-39,16,51,14,51,14,8,60,4,60,8,-30,4,-30,51,17,-39,17,51,13,51,13,9,60,3,60,9,-30,3,-30,51,18,-39,18,51,12,51,12,10,60,2,60,10,-30,2,-30,51,19,-39,19,51,11,51,11,11,60,1,60,11,-30,1,-30,51,20,-39,20,51,10,51,10,12,59,0,59,12,-29,0,-29,50,21,-38,21,50,9,50,9,13,59,-1,59,13,-29,-1,-29,50,22,-38,22,50,8,50,8,14,59,-2,59,14,-29,-2,-29,50,23,-38,23,50,7,50,7,15,59,-3,59,15,-29,-3,-29,50,24,-38,24,50,6,50,6,16,59,-4,59,16,-29,-4,-29,50,25,-38,25,50,5,50,5
454,6,8,31,7,39,5,39,7,-23,5,-23,37,9,-25,9,37,7,37,7,8,39,4,39,8,-23,4,-23,37,10,-25,10,37,6,37,6,9,39,3,39,9,-23,3,-23,37,11,-25,11,37,5,37,5,10,39,2,39,10,-23,2,-23,37,12,-25,12,37,4,37,4,11,38,1,38,11,-22,1,-22,36,13,-24,13,36,3,36,3,12,38,0,38,12,-22,0,-22,36,14,-24,14,36,2,36,2,13,38,-1,38,13,-22,-1,-22,36,15,-24,15,36,1,36,1,14,38,-2,38,14,-22,-2,-22,36,16,-24,16,36,0,36,0,15,37,-3,37,15,-21,-3,-21,35,17,-23,17,35,-1,35,-1,16,37,-4,37,16,-21,-4,-21,35,18,-23,18,35,-2,35,-2
455,7,13,44,8,57,6,57,8,-31,6,-31,51,14,-37,14,51,12,51,12,9,57,5,57,9,-31,5,-31,51,15,-37,15,51,11,51,11,10,57,4,57,10,-31,4,-31,51,16,-37,16,51,10,51,10,11,57,3,57,11,-31,3,-31,51,17,-37,17,51,9,51,9,12,57,2,57,12,-31,2,-31,51,18,-37,18,51,8,51,8,13,56,1,56,13,-30,1,-30,50,19,-36,19,50,7,50,7,14,56,0,56,14,-30,0,-30,50,20,-36,20,50,6,50,6,15,56,-1,56,15,-30,-1,-30,50,21,-36,21,50,5,50,5,16,56,-2,56,16,-30,-2,-30,50,22,-36,22,50,4,50,4,17,56,-3,56,17,-30,-3,-30,50,23,-36,23,50,3,50,3
456,12,11,23,13,34,11,34,13,-12,11,-12,35,12,-11,12,35,10,35,10,14,34,10,34,14,-12,10,-12,35,13,-11,13,35,9,35,9,15,34,9,34,15,-12,9,-12,35,14,-11,14,35,8,35,8,16,34,8,34,16,-12,8,-12,35,15,-11,15,35,7,35,7,17,33,7,33,17,-11,7,-11,34,16,-10,16,34,6,34,6,18,33,6,33,18,-11,6,-11,34,17,-10,17,34,5,34,5,19,33,5,33,19,-11,5,-11,34,18,-10,18,34,4,34,4,20,32,4,32,20,-10,4,-10,33,19,-9,19,33,3,33,3,21,32,3,32,21,-10,3,-10,33,20,-9,20,33,2,33,2,22,31,2,31,22,-9,2,-9,32,21,-8,21,32,1,32,1
457,10,11,27,11,38,9,38,11,-16,9,-16,37,12,-17,12,37,10,37,10,12,38,8,38,12,-16,8,-16,37,13,-17,13,37,9,37,9,13,38,7,38,13,-16,7,-16,37,14,-17,14,37,8,37,8,14,38,6,38,14,-16,6,-16,37,15,-17,15,37,7,37,7,15,37,5,37,15,-15,5,-15,36,16,-16,16,36,6,36,6,16,37,4,37,16,-15,4,-15,36,17,-16,17,36,5,36,5,17,37,3,37,17,-15,3,-15,36,18,-16,18,36,4,36,4,18,36,2,36,18,-14,2,-14,35,19,-15,19,35,3,35,3,19,36,1,36,19,-14,1,-14,35,20,-15,20,35,2,35,2,20,36,0,36,20,-14,0,-14,35,21,-15,21,35,1,35,1
458,14,5,23,15,28,13,28,15,-18,13,-18,37,6,-9,6,37,4,37,4,16,28,12,28,16,-18,12,-18,37,7,-9,7,37,3,37,3,17,28,11,28,17,-18,11,-18,37,8,-9,8,37,2,37,2,18,28,10,28,18,-18,10,-18,37,9,-9,9,37,1,37,1,19,27,9,27,19,-17,9,-17,36,10,-8,10,36,0,36,0,20,27,8,27,20,-17,8,-17,36,11,-8,11,36,-1,36,-1,21,27,7,27,21,-17,7,-17,36,12,-8,12,36,-2,36,-2,22,26,6,26,22,-16,6,-16,35,13,-7,13,35,-3,35,-3,23,26,5,26,23,-16,5,-16,35,14,-7,14,35,-4,35,-4,24,25,4,25,24,-15,4,-15,34,15,-6,15,34,-5,34,-5
459,11,6,32,12,38,10,38,12,-26,10,-26,43,7,-21,7,43,5,43,5,13,38,9,38,13,-26,9,-26,43,8,-21,8,43,4,43,4,14,38,8,38,14,-26,8,-26,43,9,-21,9,43,3,43,3,15,38,7,38,15,-26,7,-26,43,10,-21,10,43,2,43,2,16,37,6,37,16,-25,6,-25,42,11,-20,11,42,1,42,1,17,37,5,37,17,-25,5,-25,42,12,-20,12,42,0,42,0,18,37,4,37,18,-25,4,-25,42,13,-20,13,42,-1,42,-1,19,37,3,37,19,-25,3,-25,42,14,-20,14,42,-2,42,-2,20,36,2,36,20,-24,2,-24,41,15,-19,15,41,-3,41,-3,21,36,1,36,21,-24,1,-24,41,16,-19,16,41,-4,41,-4
460,2,1,32,3,33,1,33,3,-31,1,-31,34,2,-30,2,34,0,34,0,4,33,0,33,4,-31,0,-31,34,3,-30,3,34,-1,34,-1,5,33,-1,33,5,-31,-1,-31,34,4,-30,4,34,-2,34,-2,6,33,-2,33,6,-31,-2,-31,34,5,-30,5,34,-3,34,-3,7,32,-3,32,7,-30,-3,-30,33,6,-29,6,33,-4,33,-4,8,32,-4,32,8,-30,-4,-30,33,7,-29,7,33,-5,33,-5,9,32,-5,32,9,-30,-5,-30,33,8,-29,8,33,-6,33,-6,10,32,-6,32,10,-30,-6,-30,33,9,-29,9,33,-7,33,-7,11,31,-7,31,11,-29,-7,-29,32,10,-28,10,32,-8,32,-8,12,31,-8,31,12,-29,-8,-29,32,11,-28,11,32,-9,32,-9
461,15,2,27,16,29,14,29,16,-25,14,-25,42,3,-12,3,42,1,42,1,17,29,13,29,17,-25,13,-25,42,4,-12,4,42,0,42,0,18,29,12,29,18,-25,12,-25,42,5,-12,5,42,-1,42,-1,19,29,11,29,19,-25,11,-25,42,6,-12,6,42,-2,42,-2,20,28,10,28,20,-24,10,-24,41,7,-11,7,41,-3,41,-3,21,28,9,28,21,-24,9,-24,41,8,-11,8,41,-4,41,-4,22,28,8,28,22,-24,8,-24,41,9,-11,9,41,-5,41,-5,23,27,7,27,23,-23,7,-23,40,10,-10,10,40,-6,40,-6,24,27,6,27,24,-23,6,-23,40,11,-10,11,40,-7,40,-7,25,27,5,27,25,-23,5,-23,40,12,-10,12,40,-8,40,-8
462,12,13,25,13,38,11,38,13,-12,11,-12,37,14,-13,14,37,12,37,12,14,38,10,38,14,-12,10,-12,37,15,-13,15,37,11,37,11,15,38,9,38,15,-12,9,-12,37,16,-13,16,37,10,37,10,16,38,8,38,16,-12,8,-12,37,17,-13,17,37,9,37,9,17,37,7,37,17,-11,7,-11,36,18,-12,18,36,8,36,8,18,37,6,37,18,-11,6,-11,36,19,-12,19,36,7,36,7,19,37,5,37,19,-11,5,-11,36,20,-12,20,36,6,36,6,20,36,4,36,20,-10,4,-10,35,21,-11,21,35,5,35,5,21,36,3,36,21,-10,3,-10,35,22,-11,22,35,4,35,4,22,35,2,35,22,-9,2,-9,34,23,-10,23,34,3,34,3
463,1,4,36,2,40,0,40,2,-32,0,-32,37,5,-35,5,37,3,37,3,3,40,-1,40,3,-32,-1,-32,37,6,-35,6,37,2,37,2,4,40,-2,40,4,-32,-2,-32,37,7,-35,7,37,1,37,1,5,40,-3,40,5,-32,-3,-32,37,8,-35,8,37,0,37,0,6,40,-4,40,6,-32,-4,-32,37,9,-35,9,37,-1,37,-1,7,39,-5,39,7,-31,-5,-31,36,10,-34,10,36,-2,36,-2,8,39,-6,39,8,-31,-6,-31,36,11,-34,11,36,-3,36,-3,9,39,-7,39,9,-31,-7,-31,36,12,-34,12,36,-4,36,-4,10,39,-8,39,10,-31,-8,-31,36,13,-34,13,36,-5,36,-5,11,38,-9,38,11,-30,-9,-30,35,14,-33,14,35,-6,35,-6
464,4,5,42,5,47,3,47,5,-37,3,-37,46,6,-38,6,46,4,46,4,6,47,2,47,6,-37,2,-37,46,7,-38,7,46,3,46,3,7,47,1,47,7,-37,1,-37,46,8,-38,8,46,2,46,2,8,47,0,47,8,-37,0,-37,46,9,-38,9,46,1,46,1,9,47,-1,47,9,-37,-1,-37,46,10,-38,10,46,0,46,0,10,46,-2,46,10,-36,-2,-36,45,11,-37,11,45,-1,45,-1,11,46,-3,46,11,-36,-3,-36,45,12,-37,12,45,-2,45,-2,12,46,-4,46,12,-36,-4,-36,45,13,-37,13,45,-3,45,-3,13,46,-5,46,13,-36,-5,-36,45,14,-37,14,45,-4,45,-4,14,46,-6,46,14,-36,-6,-36,45,15,-37,15,45,-5,45,-5
465,1,14,38,2,52,0,52,2,-24,0,-24,39,15,-37,15,39,13,39,13,3,52,-1,52,3,-24,-1,-24,39,16,-37,16,39,12,39,12,4,52,-2,52,4,-24,-2,-24,39,17,-37,17,39,11,39,11,5,52,-3,52,5,-24,-3,-24,39,18,-37,18,39,10,39,10,6,52,-4,52,6,-24,-4,-24,39,19,-37,19,39,9,39,9,7,51,-5,51,7,-23,-5,-23,38,20,-36,20,38,8,38,8,8,51,-6,51,8,-23,-6,-23,38,21,-36,21,38,7,38,7,9,51,-7,51,9,-23,-7,-23,38,22,-36,22,38,6,38,6,10,51,-8,51,10,-23,-8,-23,38,23,-36,23,38,5,38,5,11,50,-9,50,11,-22,-9,-22,37,24,-35,24,37,4,37,4
466,11,4,45,12,49,10,49,12,-41,10,-41,56,5,-34,5,56,3,56,3,13,49,9,49,13,-41,9,-41,56,6,-34,6,56,2,56,2,14,49,8,49,14,-41,8,-41,56,7,-34,7,56,1,56,1,15,49,7,49,15,-41,7,-41,56,8,-34,8,56,0,56,0,16,49,6,49,16,-41,6,-41,56,9,-34,9,56,-1,56,-1,17,48,5,48,17,-40,5,-40,55,10,-33,10,55,-2,55,-2,18,48,4,48,18,-40,4,-40,55,11,-33,11,55,-3,55,-3,19,48,3,48,19,-40,3,-40,55,12,-33,12,55,-4,55,-4,20,48,2,48,20,-40,2,-40,55,13,-33,13,55,-5,55,-5,21,48,1,48,21,-40,1,-40,55,14,-33,14,55,-6,55,-6
467,6,1,30,7,31,5,31,7,-29,5,-29,36,2,-24,2,36,0,36,0,8,31,4,31,8,-29,4,-29,36,3,-24,3,36,-1,36,-1,9,31,3,31,9,-29,3,-29,36,4,-24,4,36,-2,36,-2,10,31,2,31,10,-29,2,-29,36,5,-24,5,36,-3,36,-3,11,30,1,30,11,-28,1,-28,35,6,-23,6,35,-4,35,-4,12,30,0,30,12,-28,0,-28,35,7,-23,7,35,-5,35,-5,13,30,-1,30,13,-28,-1,-28,35,8,-23,8,35,-6,35,-6,14,30,-2,30,14,-28,-2,-28,35,9,-23,9,35,-7,35,-7,15,29,-3,29,15,-27,-3,-27,34,10,-22,10,34,-8,34,-8,16,29,-4,29,16,-27,-4,-27,34,11,-22,11,34,-9,34,-9
